state,district,district_label,district_id,incumbent,incumbent_party,pres_source,pres_dem_votes,pres_rep_votes,pres_total_votes,pres_dem_share,pres_rep_share,pres_dem_margin,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_total_votes,pres_2020_dem_margin,pres_two_party_total,pres_two_party_dem_margin,pres_winner_party,pres_winner,cong_dem_votes,cong_rep_votes,cong_total_votes,cong_winner_party,cong_winner_candidate,cong_winner_votes,cong_two_party_total,cong_two_party_dem_margin,cong_dem_margin,cong_two_party_winner_party,cong_winner,state_name,redistricted_for_story,valid_pres_cong_data,split_ticket_category,split_ticket,dem_won_harris_lost,gop_won_trump_lost,house_source,presidential_source
IL,6,6,IL-6,Sean Casten,D,The Downballot presidential CD results,190484,170365,366334,0.5199735760262493,0.46505374876478844,0.05491982726146083,216368.34387826454,173185.2636064163,396914.1445015504,0.10879703046631933,360849,0.055754623124908205,D,Harris,196647,166116,362849,D,SEAN CASTEN,196647,362763,0.08416238701300849,0.08414243941694755,D,Democrat,Illinois,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IL,7,7,IL-7,Danny Davis,D,The Downballot presidential CD results,227588,46357,277166,0.8211252462423241,0.16725355923886767,0.6538716870034564,274895.5818941953,41081.99158811792,321060.1636487257,0.7282547534047061,273945,0.6615598021500666,D,Harris,222408,44598,267152,D,DANNY K. DAVIS,222408,267006,0.6659400912339049,0.6655761514044439,D,Democrat,Illinois,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IL,8,8,IL-8,Raja Krishnamoorthi,D,The Downballot presidential CD results,162610,141333,307970,0.5280059746079163,0.4589180764360165,0.06908789817189981,189430.21361648772,138017.20320118687,333627.8021253083,0.154102895765235,303943,0.07000325718967043,D,Harris,172920,130153,303073,D,RAJA KRISHNAMOORTHI,172920,303073,0.1411112174294642,0.1411112174294642,D,Democrat,Illinois,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IL,9,9,IL-9,Jan Schakowsky,D,The Downballot presidential CD results,234534,107886,346306,0.6772449798732912,0.31153373028477704,0.3657112495885142,267524.3561878409,108596.14610443881,382481.51936727756,0.4155186643953676,342420,0.36986157350622045,D,Harris,231722,107106,338828,D,JANICE D. SCHAKOWSKY,231722,338828,0.36778542505341943,0.36778542505341943,D,Democrat,Illinois,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IL,10,10,IL-10,Brad Schneider,D,The Downballot presidential CD results,198884,126235,329534,0.6035310468722499,0.3830712460626218,0.22045980080962813,220356.52717967946,128415.54182691353,355521.55375774053,0.2586087520741888,325119,0.22345356623267174,D,Harris,196358,131025,327621,D,BRADLEY SCOTT SCHNEIDER,196358,327383,0.19956137001615845,0.19941639882669304,D,Democrat,Illinois,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IL,11,11,IL-11,Bill Foster,D,The Downballot presidential CD results,198860,157499,361856,0.5495556243367528,0.43525324991156705,0.1143023744251857,215327.7023383128,157129.44064780974,380477.9958688099,0.15296091317346516,356359,0.11606554064861559,D,Harris,199825,159630,359684,D,BILL FOSTER,199825,359455,0.11182206395793633,0.11175087020829395,D,Democrat,Illinois,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IL,12,12,IL-12,Mike Bost,R,The Downballot presidential CD results,102645,264477,372700,0.2754091762811913,0.7096243627582506,-0.43421518647705926,106204.4557731172,270197.93644816853,383256.91171535914,-0.4278943853642686,367122,-0.44081259090983377,R,Trump,94875,272754,367629,R,MIKE BOST,272754,367629,-0.4838546469402577,-0.4838546469402577,R,Republican,Illinois,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IL,13,13,IL-13,Nikki Budzinski,D,The Downballot presidential CD results,180464,145725,331866,0.5437857448488245,0.43910795321003054,0.10467779163879393,195392.93909662202,155141.90480418544,358904.29010526434,0.11214977196464054,326189,0.10649960605661135,D,Harris,191339,137917,329500,D,NIKKI BUDZINSKI,191339,329256,0.16225064995019073,0.16213050075872534,D,Democrat,Illinois,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IL,14,14,IL-14,Lauren Underwood,D,The Downballot presidential CD results,173949,156554,335428,0.5185881918027118,0.466729074495868,0.05185911730684378,191027.74492143726,151016.32432556723,348997.6599745924,0.11464667298566689,330503,0.052631897441173,D,Harris,183446,149464,332929,D,LAUREN UNDERWOOD,183446,332910,0.10207563605779339,0.10206981068035527,D,Democrat,Illinois,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IL,15,15,IL-15,Mary Miller,R,The Downballot presidential CD results,111678,263292,381405,0.29280685885082786,0.6903213119911905,-0.39751445314036266,117056.69070718407,270235.60497452744,395434.26349019946,-0.38736884587427717,374970,-0.4043363469077526,R,Trump,0,308825,310234,R,MARY E. MILLER,308825,308825,-1,-0.9954582669855657,R,Republican,Illinois,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IL,16,16,IL-16,Darin LaHood,R,The Downballot presidential CD results,147743,236254,390305,0.37853217355657753,0.60530610676266,-0.2267739332060824,152633.05815623316,238789.11198747007,400519.26270595466,-0.21511088692502978,383997,-0.23049919660830684,R,Trump,0,310925,311108,R,DARIN LAHOOD,310925,310925,-1,-0.9994117798320841,R,Republican,Illinois,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IL,17,17,IL-17,Eric Sorensen,D,The Downballot presidential CD results,162905,147899,316290,0.5150494799076797,0.46760567833317523,0.04744380157450445,174821.47242711933,148984.97491150422,331626.845766554,0.07790834139466046,310804,0.04828123190177733,D,Harris,170261,142567,312828,D,ERIC SORENSEN,170261,312828,0.08852788113595969,0.08852788113595969,D,Democrat,Illinois,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IN,1,1,IN-1,Frank Mrvan,D,The Downballot presidential CD results,161625,160330,327083,0.49414063097134364,0.4901813912676599,0.003959239703683726,181832.024708047,153363.54725695617,340699.919830273,0.08355880290571549,321955,0.004022301253280738,D,Harris,172467,145056,322723,D,FRANK J. MRVAN,172467,317523,0.08632760461446887,0.08493661747071017,D,Democrat,Indiana,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IN,2,2,IN-2,Rudy Yakym,R,The Downballot presidential CD results,107778,187182,299603,0.3597360507071024,0.6247667746985177,-0.2650307239914153,117686.92679598549,187967.6036839339,311424.0560214942,-0.22567517033140722,294960,-0.2692026037428804,R,Trump,101962,184848,294618,R,RUDY YAKYM III,184848,286810,-0.28899271294585266,-0.2813337949480344,R,Republican,Indiana,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IN,3,3,IN-3,Marlin Stutzman,R,The Downballot presidential CD results,107772,207946,321172,0.3355585169317375,0.64745992801365,-0.31190141108191255,111649.91300121785,209890.27140681524,328584.1923018258,-0.29898078089939667,315718,-0.31728947985227324,R,Trump,97871,202653,311539,R,MARLIN A. STUTZMAN,202653,300524,-0.34866433296508764,-0.33633670262792137,R,Republican,Indiana,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IN,4,4,IN-4,Jim Baird,R,The Downballot presidential CD results,114999,213001,333994,0.3443145685251831,0.6377390012994245,-0.2934244327742414,118417.15745230614,219029.3975193755,345309.4308970251,-0.29136835274294315,328000,-0.2987865853658537,R,Trump,100091,209794,323595,R,JAMES R. BAIRD,209794,309885,-0.3540119721832293,-0.3390132727637942,R,Republican,Indiana,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IN,5,5,IN-5,Victoria Spartz,R,The Downballot presidential CD results,150105,212150,369170,0.40660129479643525,0.5746674973589403,-0.16806620256250504,151397.22372990352,210211.92563772775,369022.1528403001,-0.15937986772647,362255,-0.1712743785454997,R,Trump,136554,203293,359204,R,VICTORIA SPARTZ,203293,339847,-0.19637954726685833,-0.1857969287647131,R,Republican,Indiana,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IN,6,6,IN-6,Jefferson Shreve,R,The Downballot presidential CD results,107012,212902,325612,0.3286488212965124,0.6538518236428633,-0.3252030023463509,109390.79049974518,215307.2806992793,331748.45518745034,-0.31926747070965966,319914,-0.33099520496133333,R,Trump,99841,201357,314909,R,JEFFERSON SHREVE,201357,301198,-0.33704075060259364,-0.3223661438701339,R,Republican,Indiana,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IN,7,7,IN-7,Andre Carson,D,The Downballot presidential CD results,189586,77134,271247,0.6989422924493174,0.2843681220437461,0.41457417040557126,213497.8952322963,84812.72753631593,303733.62620932277,0.4236777116251691,266720,0.42161067786442713,D,Harris,185987,78792,272148,D,ANDRé CARSON,185987,264779,0.4048470611340023,0.3938849449564208,D,Democrat,Indiana,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IN,8,8,IN-8,Mark Messmer,R,The Downballot presidential CD results,103784,223051,332397,0.31222905140539775,0.67103794558916,-0.3588088941837622,112346.06222421964,225275.33834309995,343948.43946840055,-0.3283319915433296,326835,-0.36491501828139583,R,Trump,95311,219941,323633,R,MARK MESSMER,219941,315252,-0.39533452602996966,-0.38509669903872595,R,Republican,Indiana,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
IN,9,9,IN-9,Erin Houchin,R,The Downballot presidential CD results,121011,226651,353491,0.342331205037752,0.6411789833404528,-0.29884777830270076,126197.00635627886,223660.90791649622,356695.72724390816,-0.27324101220189734,347662,-0.303858345174336,R,Trump,113400,222884,345738,R,ERIN HOUCHIN,222884,336284,-0.32557005388302745,-0.3166675343757412,R,Republican,Indiana,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
KS,1,1,KS-1,Tracey Mann,R,The Downballot presidential CD results,103889,200988,310550,0.33453228143616165,0.6472001288037353,-0.3126678473675737,110422.3207337825,206363.86030206762,323819.0962589276,-0.2962812900063489,304877,-0.31848581559120565,R,Trump,93965,210493,304458,R,TRACEY MANN,210493,304458,-0.3827391627088137,-0.3827391627088137,R,Republican,Kansas,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
KS,2,2,KS-2,Derek Schmidt,R,The Downballot presidential CD results,120738,181316,307903,0.3921299889900391,0.5888737686868917,-0.19674377969685258,130953.81709705116,183352.48426801927,321753.728371125,-0.16285333331251767,302054,-0.20055354340614592,R,Trump,115685,172847,302761,R,DEREK SCHMIDT,172847,288532,-0.19811320754716982,-0.18880238868282243,R,Republican,Kansas,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
KS,3,3,KS-3,Sharice Davids,D,The Downballot presidential CD results,203405,187105,397590,0.5115948590256294,0.4705978520586534,0.040997006966976,205620.9790854666,187731.19608139017,401920.5317996777,0.044510746748794905,390510,0.041740288340887555,D,Harris,209871,167570,393333,D,SHARICE DAVIDS,209871,377441,0.11207314520680053,0.10754500639407322,D,Democrat,Kansas,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
KS,4,4,KS-4,Ron Estes,R,The Downballot presidential CD results,116821,189393,311548,0.3749695071064491,0.6079095356092801,-0.23294002850283096,123325.88308369975,193958.45934852297,324809.6435702697,-0.21745837188957262,306214,-0.2369976552345745,R,Trump,106632,198465,305097,R,RON ESTES,198465,305097,-0.3009960766575876,-0.3009960766575876,R,Republican,Kansas,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
KY,1,1,KY-1,James Comer,R,The Downballot presidential CD results,88125,250232,342750,0.25711159737417943,0.730071480671043,-0.47295988329686356,98099.94882,248459.5917,351824.3481,-0.4273713393970756,338357,-0.4791004767154219,R,Trump,85524,252729,338253,R,JAMES COMER,252729,338253,-0.4943193408484182,-0.4943193408484182,R,Republican,Kentucky,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
KY,2,2,KY-2,Brett Guthrie,R,The Downballot presidential CD results,100536,245734,351285,0.2861949698962381,0.699528872567858,-0.4133339026716199,108501.6081,237998.4923,352498.4258,-0.3673686879767053,346270,-0.41932018367170126,R,Trump,93029,252826,345855,R,BRETT GUTHRIE,252826,345855,-0.4620346677075653,-0.4620346677075653,R,Republican,Kentucky,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
KY,3,3,KY-3,Morgan McGarvey,D,The Downballot presidential CD results,194712,131797,332190,0.5861464824347512,0.3967518588759445,0.1893946235588067,220429.2788,138649.245,365965.0057,0.22346408133634293,326509,0.19268994116548088,D,Harris,203100,124713,327864,D,MORGAN MCGARVEY,203100,327813,0.23912108427670653,0.23908388844154893,D,Democrat,Kentucky,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
KY,4,4,KY-4,Thomas Massie,R,The Downballot presidential CD results,117644,250916,374804,0.3138813886724795,0.6694592373613942,-0.35557784868891473,122980.2289,244776.8024,374536.5458,-0.32519276120263724,368560,-0.3616019101367484,R,Trump,0,278386,279517,R,THOMAS MASSIE,278386,278386,-1,-0.9959537344776883,R,Republican,Kentucky,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
KY,5,5,KY-5,Hal Rogers,R,The Downballot presidential CD results,55275,257630,316756,0.17450340325045144,0.8133389738473777,-0.6388355705969263,64435.01453,258817.4592,327397.1617,-0.5937206164545684,312905,-0.6466978795481056,R,Trump,0,261407,261407,R,HAROLD ROGERS,261407,261407,-1,-1,R,Republican,Kentucky,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
KY,6,6,KY-6,Andy Barr,R,The Downballot presidential CD results,147751,201185,355524,0.41558657080815925,0.5658830346193224,-0.15029646381116318,158027.9208,197944.4095,363214.5129,-0.10989783525249669,348936,-0.15313409908980444,R,Trump,130345,222293,352638,R,ANDY BARR,222293,352638,-0.2607433118382024,-0.2607433118382024,R,Republican,Kentucky,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
LA,1,1,LA-1,Steve Scalise,R,The Downballot presidential CD results,111933,252925,371800,0.30105701990317374,0.6802716514254976,-0.3792146315223239,116933,265707,389944,-0.3815265781753278,364858,-0.3864297891234398,R,Trump,85911,265028,357720,R,STEVE SCALISE,238842,350939,-0.5103935441771932,-0.5007184390025718,R,Republican,Louisiana,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
LA,2,2,LA-2,Troy Carter,D,The Downballot presidential CD results,207309,106781,320338,0.6471570653497244,0.3333385361711692,0.3138185291785552,235018,109269,350031,0.3592510377652265,314090,0.32006112897577127,D,Harris,216491,88693,305184,D,TROY A. CARTER,184009,305184,0.4187572087658593,0.4187572087658593,D,Democrat,Louisiana,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
LA,3,3,LA-3,Clay Higgins,R,The Downballot presidential CD results,90504,240932,335959,0.2693900148530029,0.7171470328224575,-0.4477570179694546,99593,249903,355491,-0.4228236439178488,331436,-0.4538674133165981,R,Trump,81157,239525,320682,R,CLAY HIGGINS,226279,320682,-0.4938474875421757,-0.4938474875421757,R,Republican,Louisiana,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
